kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
Kamala Harris makes last appeal to Pennsylvania voters as Election Day begins,"With Election Day here, Vice President Kamala Harris made multiple stops  to energize voters in a pivotal battleground state. Campaign communications director Michael Tyler joins ""CBS Mornings Plus"" to talk about her closing strategy.",https://www.cbsnews.com/video/kamala-harris-makes-last-appeal-to-pennsylvania-voters-as-election-day-begins/,,,
How Donald Trump and Kamala Harris could reach 270 electoral votes,A candidate needs 270 electoral votes to become the next president. Ed O'Keefe looks at the scenarios that offer Donald Trump and Kamala Harris their best paths to victory as Election Day unfolds.,https://www.cbsnews.com/video/how-donald-trump-and-kamala-harris-could-reach-270-electoral-votes/,,,
Early analysis of why voters picked Trump over Harris,Donald Trump's projection to become the 47th president comes after a campaign that saw Kamala Harris portray Trump as a threat to democracy. CBS News' John Dickerson and Robert Costa have more on why voters seemingly didn't buy that argument.,https://www.cbsnews.com/video/early-analysis-of-why-voters-picked-trump-over-harris/,,,
How the gender gap could impact the presidential race,The gender gap could define the presidential election with close races in seven battleground states. One organization of Republican women shows how they're making an impact for Vice President Kamala Harris.,https://www.cbsnews.com/news/republican-2024-presidential-race-harris-trump/,,,
"Trump will win Pennsylvania, CBS News projects",CBS News projected former President Donald Trump will win the battleground state of Pennsylvania and its 19 electoral college votes. The projected win essentially closes the path to victory for Vice President Kamala Harris.,https://www.cbsnews.com/video/trump-win-pennsylvania-cbs-news-projects/,,,
"Harris calls Trump to congratulate him on 2024 election win, aide says","Vice President Kamala Harris has called Former President Donald Trump to congratulate him on winning the 2024 presidential election, a senior Harris aide tells CBS News. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/harris-calls-trump-to-congratulate-him-on-2024-election-win/,,,
What exit polls show about the gender gap in the 2024 presidential race,CBS News senior White House and political correspondent Ed O'Keefe explains how the gender gap played a role in the 2024 presidential race between Vice President Kamala Harris and former President Donald Trump.,https://www.cbsnews.com/video/what-exit-polls-show-about-the-gender-gap-in-the-2024-presidential-race/,,,
How Trump performed among Georgia's Black voters,"Minority voters in Georgia, a key battleground state, helped former President Donald Trump beat Vice President Kamala Harris in the 2024 race. CBS News' Nikole Killion reports from Atlanta.",https://www.cbsnews.com/video/how-trump-performed-among-georgias-black-voters/,,,
"Trump, Harris both campaigning in Pennsylvania","Both Donald Trump and Kamala Harris are hitting the campaign trail in the battleground state of Pennsylvania Monday. CBS News' Anthony Salvanto, Jake Rosen and Nidia Cavazos have the latest on the race for the White House.",https://www.cbsnews.com/video/trump-harris-both-campaigning-in-pennsylvania/,,,
"Harris says Trump is ""increasingly unstable,"" weighs in on IVF comments",Vice President Kamala Harris took questions from reporters before heading to Pennsylvania for a campaign event. Harris touched on Donald Trump's latest comments about in vitro fertilization and commented on questions about the former president's cognitive abi…,https://www.cbsnews.com/video/harris-says-trump-is-increasingly-unstable-weighs-in-on-ivf-comments/,,,
Kamala Harris participating in audio town hall hosted by Charlamagne tha God,"Vice President Kamala Harris will be in Detroit Tuesday to tape an audio town hall with Charlamagne tha God, co-host of ""The Breakfast Club."" CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/kamala-harris-participating-in-town-hall-hosted-by-charlamagne-tha-god/,,,
"Harris, Cheney argue Trump will be dangerous to U.S.","Vice President Kamala Harris and former Rep. Liz Cheney, a Republican from Wyoming, are touring Pennsylvania, Michigan and Wisconsin where they are warning voters against reelecting former President Donald Trump. CBS News' Zak Hudak reports.",https://www.cbsnews.com/video/harris-cheney-argue-trump-will-be-dangerous-to-us/,,,
Breaking down Trump's comments at the Al Smith Dinner,"Former President Trump attended the Al Smith Dinner in New York Thursday night, a traditional event on the campaign calendar that Kamala Harris chose not to attend, which Trump called disrespectful. CBS News campaign reporter Olivia Rinaldi has more.",https://www.cbsnews.com/video/breaking-down-trump-comments-at-the-al-smith-dinner/,,,
"How a Harris presidency would differ from Biden's, according to her campaign","Vice President Kamala Harris is promising to govern differently than President Biden if elected as commander-in-chief. Cedric Richmond, Harris-Walz campaign co-chair, joins ""America Decides"" to discuss.",https://www.cbsnews.com/video/how-harris-presidency-would-differ-from-biden-according-to-campaign/,,,
"How Trump, Harris are doing in battleground states that could decide election",Former President Donald Trump and Vice President Kamala Harris are participating in town halls in battleground states Wednesday where a close race remains for both candidates. CBS News' Nikole Killion reports.,https://www.cbsnews.com/video/how-trump-harris-are-doing-in-battleground-states-that-could-decide-election/,,,
New Harris ad aims to win over Black men in Pennsylvania,A new Kamala Harris ad is tailored to reach Black men in Pennsylvania — and any other man who may be wary of supporting a woman as the next president.,https://www.cbsnews.com/news/new-harris-ad-aims-to-win-over-black-men-in-pennsylvania/,,,
"Eye Opener: Harris, Trump ramp up events before Election Day","Ahead of Election Day, Vice President Kamala Harris and former President Donald Trump are ramping up their campaign events. Meanwhile, the New York Liberty win its first WNBA title. All that and all that matters in today's Eye Opener.",https://www.cbsnews.com/video/eye-opener-harris-trump-ramp-up-events-before-election-day/,,,
"Here's why Harris, Trump are campaigning in Texas","Vice President Kamala Harris and former President Donald Trump are both taping viral podcasts while in Texas, a solidly red state where each candidate will discuss issues that resonate with their bases. CBS News' Nancy Cordes and Libby Cathey report.",https://www.cbsnews.com/video/heres-why-harris-trump-are-campaigning-in-texas/,,,
How some Nevada voters see the affordable housing crisis,"Vice President Kamala Harris has proposed building three million new homes and rental units, while former President Donald Trump has said he will reduce mortgage rates by slashing inflation.",https://www.cbsnews.com/news/nevada-voters-affordable-housing-crisis/,,,
Norah O'Donnell unpacks interview with Harris in Michigan,"In a new interview, Vice President Kamala Harris told ""CBS Evening News"" anchor and managing editor Norah O'Donnell that a second Trump term could be perilous for the country's national security. O'Donnell joins ""America Decides"" with more on the conversation.",https://www.cbsnews.com/video/norah-odonnell-unpacks-harris-michigan-interview/,,,
"Harris says she'd take a cognitive test; challenges Trump ""to take the same one""","Vice President Kamala Harris, responding to former President Donald Trump's claims about her IQ, said she would take a cognitive test — and ""would challenge him to take the same one.""",https://www.cbsnews.com/news/kamala-harris-interview-norah-odonnell-interview-cognitive-test/,,,
"Kamala Harris warns of ""chaos and division"" in a second Trump term","With the Capitol and White House behind her, Vice President Kamala Harris presented a vision for unity, warning against what she describes as a dangerous return to a Trump presidency.",https://www.cbsnews.com/video/kamala-harris-warns-of-chaos-and-division-in-a-second-trump-term/,,,
Trump and Harris make last campaign stops before Election Day,"As voters prepare to head to the polls, former President Donald Trump and Vice President Kamala Harris focus on critical battleground states. CBS News political contributors Terry Sullivan and Joel Payne break down the closing campaign strategies.",https://www.cbsnews.com/video/trump-and-harris-make-last-campaign-stops-before-election-day/,,,
Harris campaigns across Michigan,"Vice President Kamala Harris made multiple campaign stops in Michigan on Sunday. The Harris campaign also touted its ground game, with volunteers knocking on millions of doors across the battleground states. Nancy Cordes reports.",https://www.cbsnews.com/video/harris-campaigns-across-michigan/,,,
Harris rallies across Pennsylvania ahead of Election Day,"Vice President Kamala Harris is spending the entire day in battleground Pennsylvania, with big time star power at her rallies in Pittsburgh and Philadelphia. Weijia Jiang has more about her final messages to voters there.",https://www.cbsnews.com/video/harris-rallies-across-pennsylvania-ahead-of-election-day/,,,
